Year,Date,Rotation,Treatment,Block,Plot ID,Rep,Leafhopper,LH split split aver. ,LH per sweep
2012,6/28/2012,Grain,RH,3,E 142,1,N/A,N/A,0.25
2012,6/28/2012,Grain,SH,3,E 143,1,N/A,N/A,0.55
2012,6/28/2012,Grain,SH,3,E 144,1,N/A,N/A,0.11
2012,6/28/2012,Grain,RH,4,E 541,1,N/A,N/A,0.35
2012,6/28/2012,Grain,RH,4,E 542,1,N/A,N/A,0.15
2012,6/28/2012,Grain,SH,4,E 543,1,N/A,N/A,0.6
2012,6/28/2012,Grain,SH,4,E 544,1,N/A,N/A,0.7
2012,6/28/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,6/28/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,6/28/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,6/28/2012,Grain,RH,1,W 171,1,N/A,N/A,0
2012,6/28/2012,Grain,RH,1,W 172,1,N/A,N/A,0
2012,6/28/2012,Grain,SH,1,W 173,1,N/A,N/A,0.2
2012,6/28/2012,Grain,SH,1,W 174,1,N/A,N/A,0.3
2012,6/28/2012,Grain,RH,2,W 641,1,N/A,N/A,0
2012,6/28/2012,Grain,RH,2,W 642,1,N/A,N/A,0
2012,6/28/2012,Grain,SH,2,W 643,1,N/A,N/A,0.5
2012,6/28/2012,Grain,SH,2,W 644,1,N/A,N/A,0.15
2012,6/28/2012,Grain,RH,3,E 261,1,N/A,N/A,0
2012,6/28/2012,Grain,RH,3,E 262,1,N/A,N/A,0
2012,6/28/2012,Grain,SH,3,E 263,1,N/A,N/A,0.45
2012,6/28/2012,Grain,SH,3,E 264,1,N/A,N/A,0.1
2012,6/28/2012,Grain,RH,4,E 551,1,N/A,N/A,0
2012,6/28/2012,Grain,RH,4,E 552,1,N/A,N/A,0
2012,6/28/2012,Grain,SH,4,E 553,1,N/A,N/A,0.45
2012,6/28/2012,Grain,SH,4,E 554,1,N/A,N/A,0.05
2012,7/3/2012,Forage,BM,1,W 211,1,N/A,N/A,1.25
2012,7/3/2012,Forage,BM,1,W 212,1,N/A,N/A,1
2012,7/3/2012,Forage,BM,2,W 513,1,N/A,N/A,1.2
2012,7/3/2012,Forage,BM,2,W 514,1,N/A,N/A,1.35
2012,7/3/2012,Forage,IM,3,W 563,1,N/A,N/A,1.5
2012,7/3/2012,Forage,IM,3,W 564,1,N/A,N/A,1.35
2012,7/3/2012,Forage,BM,4,E 321,1,N/A,N/A,0.85
2012,7/3/2012,Forage,BM,4,E 322,1,N/A,N/A,0.85
2012,7/3/2012,Grain,SH,1,W 161,1,N/A,N/A,0
2012,7/3/2012,Grain,SH,1,W 162,1,N/A,N/A,0
2012,7/3/2012,Grain,RH,1,W 163,1,N/A,N/A,1.35
2012,7/3/2012,Grain,RH,1,W 164,1,N/A,N/A,0.85
2012,7/3/2012,Grain,SH,2,W 541,1,N/A,N/A,0
2012,7/3/2012,Grain,SH,2,W 542,1,N/A,N/A,0
2012,7/3/2012,Grain,RH,2,W 543,1,N/A,N/A,1.2
2012,7/3/2012,Grain,RH,2,W 544,1,N/A,N/A,0.95
2012,7/3/2012,Grain,RH,3,E 141,1,N/A,N/A,0.95
2012,7/3/2012,Grain,RH,3,E 142,1,N/A,N/A,1.15
2012,7/3/2012,Grain,SH,3,E 143,1,N/A,N/A,0
2012,7/3/2012,Grain,SH,3,E 144,1,N/A,N/A,0
2012,7/3/2012,Grain,RH,4,E 541,1,N/A,N/A,0.65
2012,7/3/2012,Grain,RH,4,E 542,1,N/A,N/A,1
2012,7/3/2012,Grain,SH,4,E 543,1,N/A,N/A,0
2012,7/3/2012,Grain,SH,4,E 544,1,N/A,N/A,0
2012,7/3/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,7/3/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,7/3/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,7/3/2012,Grain,RH,1,W 171,1,N/A,N/A,0.25
2012,7/3/2012,Grain,RH,1,W 172,1,N/A,N/A,0.1
2012,7/3/2012,Grain,SH,1,W 173,1,N/A,N/A,1
2012,7/3/2012,Grain,SH,1,W 174,1,N/A,N/A,0.55
2012,7/3/2012,Grain,RH,2,W 641,1,N/A,N/A,0.05
2012,7/3/2012,Grain,RH,2,W 642,1,N/A,N/A,0
2012,7/3/2012,Grain,SH,2,W 643,1,N/A,N/A,0.7
2012,7/3/2012,Grain,SH,2,W 644,1,N/A,N/A,0.5
2012,7/3/2012,Grain,RH,3,E 261,1,N/A,N/A,0
2012,7/3/2012,Grain,RH,3,E 262,1,N/A,N/A,0.35
2012,7/3/2012,Grain,SH,3,E 263,1,N/A,N/A,0.35
2012,7/3/2012,Grain,SH,3,E 264,1,N/A,N/A,0.6
2012,7/3/2012,Grain,RH,4,E 551,1,N/A,N/A,0.1
2012,7/3/2012,Grain,RH,4,E 552,1,N/A,N/A,0.05
2012,7/3/2012,Grain,SH,4,E 553,1,N/A,N/A,0.95
2012,7/3/2012,Grain,SH,4,E 554,1,N/A,N/A,0.55
2012,7/10/2012,Forage,BM,1,W 211,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,1,W 212,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,2,W 513,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,2,W 514,1,N/A,N/A,0
2012,7/10/2012,Forage,IM,3,W 563,1,N/A,N/A,0
2012,7/10/2012,Forage,IM,3,W 564,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,4,E 321,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,4,E 322,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,1,W 161,1,N/A,N/A,0.35
2012,7/10/2012,Grain,SH,1,W 162,1,N/A,N/A,0.4
2012,7/10/2012,Grain,RH,1,W 163,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,1,W 164,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,2,W 541,1,N/A,N/A,0.45
2012,7/10/2012,Grain,SH,2,W 542,1,N/A,N/A,0.45
2012,7/10/2012,Grain,RH,2,W 543,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,2,W 544,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,3,E 141,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,3,E 142,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,3,E 143,1,N/A,N/A,0.6
2012,7/10/2012,Grain,SH,3,E 144,1,N/A,N/A,0.95
2012,7/10/2012,Grain,RH,4,E 541,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,4,E 542,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,4,E 543,1,N/A,N/A,0.6
2012,7/10/2012,Grain,SH,4,E 544,1,N/A,N/A,0.25
2012,7/10/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,7/10/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,7/10/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,1,W 171,1,N/A,N/A,0.25
2012,7/10/2012,Grain,RH,1,W 172,1,N/A,N/A,0.3
2012,7/10/2012,Grain,SH,1,W 173,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,1,W 174,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,2,W 641,1,N/A,N/A,0.45
2012,7/10/2012,Grain,RH,2,W 642,1,N/A,N/A,0.45
2012,7/10/2012,Grain,SH,2,W 643,1,N/A,N/A,0.05
2012,7/10/2012,Grain,SH,2,W 644,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,3,E 261,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,3,E 262,1,N/A,N/A,0.25
2012,7/10/2012,Grain,SH,3,E 263,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,3,E 264,1,N/A,N/A,0
2012,7/10/2012,Grain,RH,4,E 551,1,N/A,N/A,0.3
2012,7/10/2012,Grain,RH,4,E 552,1,N/A,N/A,0.3
2012,7/10/2012,Grain,SH,4,E 553,1,N/A,N/A,0
2012,7/10/2012,Grain,SH,4,E 554,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,1,W 211,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,1,W 212,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,2,W 513,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,2,W 514,1,N/A,N/A,0
2012,7/19/2012,Forage,IM,3,W 563,1,N/A,N/A,0
2012,7/19/2012,Forage,IM,3,W 564,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,4,E 321,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,4,E 322,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,1,W 161,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,1,W 162,1,N/A,N/A,0.1
2012,7/19/2012,Grain,RH,1,W 163,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,1,W 164,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,2,W 541,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,2,W 542,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,2,W 543,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,2,W 544,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,3,E 141,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,3,E 142,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,3,E 143,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,3,E 144,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,4,E 541,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,4,E 542,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,4,E 543,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,4,E 544,1,N/A,N/A,0
2012,7/19/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,7/19/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,7/19/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,1,W 171,1,N/A,N/A,0.1
2012,7/19/2012,Grain,RH,1,W 172,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,1,W 173,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,1,W 174,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,2,W 641,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,2,W 642,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,2,W 643,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,2,W 644,1,N/A,N/A,0.1
2012,7/19/2012,Grain,RH,3,E 261,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,3,E 262,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,3,E 263,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,3,E 264,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,4,E 551,1,N/A,N/A,0
2012,7/19/2012,Grain,RH,4,E 552,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,4,E 553,1,N/A,N/A,0
2012,7/19/2012,Grain,SH,4,E 554,1,N/A,N/A,0.1
2012,7/31/2012,Forage,BM,1,W 211,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,1,W 212,1,N/A,N/A,0.1
2012,7/31/2012,Forage,BM,2,W 513,1,N/A,N/A,0.35
2012,7/31/2012,Forage,BM,2,W 514,1,N/A,N/A,0.1
2012,7/31/2012,Forage,IM,3,W 563,1,N/A,N/A,0.1
2012,7/31/2012,Forage,IM,3,W 564,1,N/A,N/A,0.05
2012,7/31/2012,Forage,BM,4,E 321,1,N/A,N/A,0.3
2012,7/31/2012,Forage,BM,4,E 322,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,1,W 161,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,1,W 162,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,1,W 163,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,1,W 164,1,N/A,N/A,0.1
2012,7/31/2012,Grain,SH,2,W 541,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,2,W 542,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,2,W 543,1,N/A,N/A,0.1
2012,7/31/2012,Grain,RH,2,W 544,1,N/A,N/A,0.25
2012,7/31/2012,Grain,RH,3,E 141,1,N/A,N/A,0.1
2012,7/31/2012,Grain,RH,3,E 142,1,N/A,N/A,0.1
2012,7/31/2012,Grain,SH,3,E 143,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,3,E 144,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,4,E 541,1,N/A,N/A,0.15
2012,7/31/2012,Grain,RH,4,E 542,1,N/A,N/A,0.15
2012,7/31/2012,Grain,SH,4,E 543,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,4,E 544,1,N/A,N/A,0
2012,7/31/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,7/31/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,7/31/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,1,W 171,1,N/A,N/A,0.05
2012,7/31/2012,Grain,RH,1,W 172,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,1,W 173,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,1,W 174,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,2,W 641,1,N/A,N/A,0.05
2012,7/31/2012,Grain,RH,2,W 642,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,2,W 643,1,N/A,N/A,0.05
2012,7/31/2012,Grain,SH,2,W 644,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,3,E 261,1,N/A,N/A,0.15
2012,7/31/2012,Grain,RH,3,E 262,1,N/A,N/A,0.1
2012,7/31/2012,Grain,SH,3,E 263,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,3,E 264,1,N/A,N/A,0.25
2012,7/31/2012,Grain,RH,4,E 551,1,N/A,N/A,0
2012,7/31/2012,Grain,RH,4,E 552,1,N/A,N/A,0
2012,7/31/2012,Grain,SH,4,E 553,1,N/A,N/A,0.1
2012,7/31/2012,Grain,SH,4,E 554,1,N/A,N/A,0.25
2012,8/15/2012,Forage,BM,1,W 211,1,N/A,N/A,0.1
2012,8/15/2012,Forage,BM,1,W 212,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,2,W 513,1,N/A,N/A,0.1
2012,8/15/2012,Forage,BM,2,W 514,1,N/A,N/A,0.1
2012,8/15/2012,Forage,IM,3,W 563,1,N/A,N/A,0.05
2012,8/15/2012,Forage,IM,3,W 564,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,4,E 321,1,N/A,N/A,0.05
2012,8/15/2012,Forage,BM,4,E 322,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,1,W 161,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,1,W 162,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,1,W 163,1,N/A,N/A,0.05
2012,8/15/2012,Grain,RH,1,W 164,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,2,W 541,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,2,W 542,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,2,W 543,1,N/A,N/A,0.05
2012,8/15/2012,Grain,RH,2,W 544,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,3,E 141,1,N/A,N/A,0.3
2012,8/15/2012,Grain,RH,3,E 142,1,N/A,N/A,0.35
2012,8/15/2012,Grain,SH,3,E 143,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,3,E 144,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,4,E 541,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,4,E 542,1,N/A,N/A,0.05
2012,8/15/2012,Grain,SH,4,E 543,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,4,E 544,1,N/A,N/A,0
2012,8/15/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,8/15/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,8/15/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,1,W 171,1,N/A,N/A,0.4
2012,8/15/2012,Grain,RH,1,W 172,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,1,W 173,1,N/A,N/A,0
2012,8/15/2012,Grain,SH,1,W 174,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,2,W 641,1,N/A,N/A,0.3
2012,8/15/2012,Grain,RH,2,W 642,1,N/A,N/A,0.3
2012,8/15/2012,Grain,SH,2,W 643,1,N/A,N/A,0.5
2012,8/15/2012,Grain,SH,2,W 644,1,N/A,N/A,0
2012,8/15/2012,Grain,RH,3,E 261,1,N/A,N/A,0.6
2012,8/15/2012,Grain,RH,3,E 262,1,N/A,N/A,0.25
2012,8/15/2012,Grain,SH,3,E 263,1,N/A,N/A,0.35
2012,8/15/2012,Grain,SH,3,E 264,1,N/A,N/A,0.6
2012,8/15/2012,Grain,RH,4,E 551,1,N/A,N/A,0.3
2012,8/15/2012,Grain,RH,4,E 552,1,N/A,N/A,0.2
2012,8/15/2012,Grain,SH,4,E 553,1,N/A,N/A,0.65
2012,8/15/2012,Grain,SH,4,E 554,1,N/A,N/A,0.25
2012,8/24/2012,Forage,BM,1,W 211,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,1,W 212,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,2,W 513,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,2,W 514,1,N/A,N/A,0
2012,8/24/2012,Forage,IM,3,W 563,1,N/A,N/A,0
2012,8/24/2012,Forage,IM,3,W 564,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,4,E 321,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,4,E 322,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,1,W 161,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,1,W 162,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,1,W 163,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,1,W 164,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,2,W 541,1,N/A,N/A,0.1
2012,8/24/2012,Grain,SH,2,W 542,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,2,W 543,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,2,W 544,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,3,E 141,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,3,E 142,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,3,E 143,1,N/A,N/A,0.1
2012,8/24/2012,Grain,SH,3,E 144,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,4,E 541,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,4,E 542,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,4,E 543,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,4,E 544,1,N/A,N/A,0
2012,8/24/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,8/24/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,8/24/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,1,W 171,1,N/A,N/A,0.05
2012,8/24/2012,Grain,RH,1,W 172,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,1,W 173,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,1,W 174,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,2,W 641,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,2,W 642,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,2,W 643,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,2,W 644,1,N/A,N/A,0.05
2012,8/24/2012,Grain,RH,3,E 261,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,3,E 262,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,3,E 263,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,3,E 264,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,4,E 551,1,N/A,N/A,0
2012,8/24/2012,Grain,RH,4,E 552,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,4,E 553,1,N/A,N/A,0
2012,8/24/2012,Grain,SH,4,E 554,1,N/A,N/A,0.05
2012,9/14/2012,Forage,BM,1,W 211,1,N/A,N/A,0.1
2012,9/14/2012,Forage,BM,1,W 212,1,N/A,N/A,0.05
2012,9/14/2012,Forage,BM,2,W 513,1,N/A,N/A,0.05
2012,9/14/2012,Forage,BM,2,W 514,1,N/A,N/A,0.1
2012,9/14/2012,Forage,IM,3,W 563,1,N/A,N/A,0.5
2012,9/14/2012,Forage,IM,3,W 564,1,N/A,N/A,0.1
2012,9/14/2012,Forage,BM,4,E 321,1,N/A,N/A,0.05
2012,9/14/2012,Forage,BM,4,E 322,1,N/A,N/A,0
2012,9/14/2012,Grain,SH,1,W 161,1,N/A,N/A,0.2
2012,9/14/2012,Grain,SH,1,W 162,1,N/A,N/A,0.15
2012,9/14/2012,Grain,RH,1,W 163,1,N/A,N/A,0
2012,9/14/2012,Grain,RH,1,W 164,1,N/A,N/A,0.05
2012,9/14/2012,Grain,SH,2,W 541,1,N/A,N/A,0.35
2012,9/14/2012,Grain,SH,2,W 542,1,N/A,N/A,0.25
2012,9/14/2012,Grain,RH,2,W 543,1,N/A,N/A,0.5
2012,9/14/2012,Grain,RH,2,W 544,1,N/A,N/A,0
2012,9/14/2012,Grain,RH,3,E 141,1,N/A,N/A,0
2012,9/14/2012,Grain,RH,3,E 142,1,N/A,N/A,0.05
2012,9/14/2012,Grain,SH,3,E 143,1,N/A,N/A,0.35
2012,9/14/2012,Grain,SH,3,E 144,1,N/A,N/A,0.3
2012,9/14/2012,Grain,RH,4,E 541,1,N/A,N/A,0
2012,9/14/2012,Grain,RH,4,E 542,1,N/A,N/A,0.1
2012,9/14/2012,Grain,SH,4,E 543,1,N/A,N/A,0.35
2012,9/14/2012,Grain,SH,4,E 544,1,N/A,N/A,0.4
2012,9/14/2012,Forage,IM,1,W 133,1,N/A,N/A,0
2012,9/14/2012,Forage,IM,1,W 134,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,2,W 423,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,2,W 424,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,3,W 653,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,3,W 654,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,4,E 221,1,N/A,N/A,0
2012,9/14/2012,Forage,BM,4,E 222,1,N/A,N/A,0
2012,9/14/2012,Grain,RH,1,W 171,1,N/A,N/A,0.1
2012,9/14/2012,Grain,RH,1,W 172,1,N/A,N/A,0.1
2012,9/14/2012,Grain,SH,1,W 173,1,N/A,N/A,0.15
2012,9/14/2012,Grain,SH,1,W 174,1,N/A,N/A,0.25
2012,9/14/2012,Grain,RH,2,W 641,1,N/A,N/A,0.3
2012,9/14/2012,Grain,RH,2,W 642,1,N/A,N/A,0.1
2012,9/14/2012,Grain,SH,2,W 643,1,N/A,N/A,0.4
2012,9/14/2012,Grain,SH,2,W 644,1,N/A,N/A,0.3
2012,9/14/2012,Grain,RH,3,E 261,1,N/A,N/A,0.45
2012,9/14/2012,Grain,RH,3,E 262,1,N/A,N/A,0.25
2012,9/14/2012,Grain,SH,3,E 263,1,N/A,N/A,0.5
2012,9/14/2012,Grain,SH,3,E 264,1,N/A,N/A,0.3
2012,9/14/2012,Grain,RH,4,E 551,1,N/A,N/A,0.4
2012,9/14/2012,Grain,RH,4,E 552,1,N/A,N/A,0.2
2012,9/14/2012,Grain,SH,4,E 553,1,N/A,N/A,0.25
2012,9/14/2012,Grain,SH,4,E 554,1,N/A,N/A,0.2
2014,6/6/2014,Manure,BM,1,W 123,1,N/A,N/A,0.1
2014,6/6/2014,Manure,BM,1,W 124,1,N/A,N/A,0.2
2014,6/6/2014,Manure,BM,3,E 313,1,N/A,N/A,0.25
2014,6/6/2014,Manure,BM,3,E 314,1,N/A,N/A,0.1
2014,6/6/2014,Manure,BM,2,W 233,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,2,W 234,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,4,W 521,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,4,W 522,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,1,E 211,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,1,E 212,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,2,E 363,1,N/A,N/A,0
2014,6/6/2014,Manure,BM,2,E 364,1,N/A,N/A,0
2014,6/6/2014,Manure,IM,3,W 411,1,N/A,N/A,0.3
2014,6/6/2014,Manure,IM,3,W 412,1,N/A,N/A,0.6
