Year,Date,Rotation,Treatment,Plot ID,Rep,LH per sweep
2011,7/12/2011,Forage,BM,E 322,1,0.3
2011,7/12/2011,Forage,IM,E 353,1,0
2011,7/12/2011,Forage,IM,E 354,1,0.1
2011,7/12/2011,Grain,RH,E 541,1,0
2011,7/12/2011,Grain,RH,E 542,1,0.2
2011,7/12/2011,Grain,SH,E 543,1,0
2011,7/12/2011,Grain,SH,E 544,1,0.2
2011,7/12/2011,Grain,RH,E 561,1,0
2011,7/12/2011,Grain,RH,E 562,1,0
2011,7/12/2011,Grain,SH,E 563,1,0.1
2011,7/12/2011,Grain,SH,E 564,1,0.2
2011,7/19/2011,Forage,IM,W 113,1,0
2011,7/19/2011,Forage,IM,W 114,1,0.4
2011,7/19/2011,Grain,SH,W 161,1,0.5
2011,7/19/2011,Grain,SH,W 162,1,0.5
2011,7/19/2011,Grain,RH,W 163,1,0.1
2011,7/19/2011,Grain,RH,W 164,1,0
2011,7/19/2011,Forage,BM,W 211,1,0.1
2011,7/19/2011,Forage,BM,W 212,1,0.3
2011,7/19/2011,Grain,SH,W 261,1,1
2011,7/19/2011,Grain,SH,W 262,1,0.5
2011,7/19/2011,Grain,RH,W 263,1,0.3
2011,7/19/2011,Grain,RH,W 264,1,0.5
2011,7/19/2011,Forage,BM,W 323,1,0.4
2011,7/19/2011,Forage,BM,W 324,1,0.3
2011,7/19/2011,Forage,IM,W 511,1,0
2011,7/19/2011,Forage,IM,W 512,1,0.5
2011,7/19/2011,Grain,SH,W 541,1,0.2
2011,7/19/2011,Grain,SH,W 542,1,0.6
2011,7/19/2011,Grain,RH,W 543,1,0
2011,7/19/2011,Grain,RH,W 544,1,0.2
2011,7/19/2011,Grain,SH,W 631,1,0.7
2011,7/19/2011,Grain,SH,W 632,1,1.3
2011,7/19/2011,Grain,RH,W 633,1,0.5
2011,7/19/2011,Grain,RH,W 634,1,1.3
2011,7/19/2011,Grain,RH,E 141,1,0
2011,7/19/2011,Grain,RH,E 142,1,0
2011,7/19/2011,Grain,SH,E 143,1,0.1
2011,7/19/2011,Grain,SH,E 144,1,0.4
2011,7/19/2011,Grain,SH,E 161,1,0.1
2011,7/19/2011,Grain,SH,E 162,1,0.1
2011,7/19/2011,Grain,RH,E 163,1,0
2011,7/19/2011,Grain,RH,E 164,1,0.8
2011,7/19/2011,Forage,BM,W 551,1,0.8
2011,7/19/2011,Forage,BM,W 552,1,0.4
2011,7/19/2011,Forage,IM,W 563,1,0
2011,7/19/2011,Forage,IM,W 564,1,0.3
2011,7/19/2011,Forage,BM,E 321,1,0
2011,7/19/2011,Forage,BM,E 322,1,0.1
2011,7/19/2011,Forage,IM,E 353,1,0.7
2011,7/19/2011,Forage,IM,E 354,1,0.8
2011,7/19/2011,Grain,RH,E 541,1,0
2011,7/19/2011,Grain,RH,E 542,1,0
2011,7/19/2011,Grain,SH,E 543,1,0.1
2011,7/19/2011,Grain,SH,E 544,1,0.1
2011,7/19/2011,Grain,RH,E 561,1,1.9
2011,7/19/2011,Grain,RH,E 562,1,1.7
2011,7/19/2011,Grain,SH,E 563,1,1.4
2011,7/19/2011,Grain,SH,E 564,1,1.7
2011,7/27/2011,Forage,IM,W 113,1,0.1
2011,7/27/2011,Forage,IM,W 114,1,0.4
2011,7/27/2011,Grain,SH,W 161,1,0.4
2011,7/27/2011,Grain,SH,W 162,1,0.1
2011,7/27/2011,Grain,RH,W 163,1,0.2
2011,7/27/2011,Grain,RH,W 164,1,0.4
2011,7/27/2011,Forage,BM,W 211,1,0.5
2011,7/27/2011,Forage,BM,W 212,1,0.3
2011,7/27/2011,Grain,SH,W 261,1,1.1
2011,7/27/2011,Grain,SH,W 262,1,0.9
2011,7/27/2011,Grain,RH,W 263,1,0.7
2011,7/27/2011,Grain,RH,W 264,1,0.6
2011,7/27/2011,Forage,BM,W 323,1,0.2
2011,7/27/2011,Forage,BM,W 324,1,0.5
2011,7/27/2011,Forage,IM,W 511,1,0.6
2011,7/27/2011,Forage,IM,W 512,1,0.2
2011,7/27/2011,Grain,SH,W 541,1,0.5
2011,7/27/2011,Grain,SH,W 542,1,0.6
2011,7/27/2011,Grain,RH,W 543,1,0
2011,7/27/2011,Grain,RH,W 544,1,0.4
2011,7/27/2011,Grain,SH,W 631,1,1.2
2011,7/27/2011,Grain,SH,W 632,1,1.8
2011,7/27/2011,Grain,RH,W 633,1,1.6
2011,7/27/2011,Grain,RH,W 634,1,0.9
2011,7/27/2011,Grain,RH,E 141,1,0.2
2011,7/27/2011,Grain,RH,E 142,1,0.1
2011,7/27/2011,Grain,SH,E 143,1,0.1
2011,7/27/2011,Grain,SH,E 144,1,0.7
2011,7/27/2011,Grain,SH,E 161,1,5.4
2011,7/27/2011,Grain,SH,E 162,1,1.7
2011,7/27/2011,Grain,RH,E 163,1,0.3
2011,7/27/2011,Grain,RH,E 164,1,0.7
2011,7/27/2011,Forage,BM,W 551,1,1
2011,7/27/2011,Forage,BM,W 552,1,1.3
2011,7/27/2011,Forage,IM,W 563,1,0.2
2011,7/27/2011,Forage,IM,W 564,1,0.2
2011,7/27/2011,Forage,BM,E 321,1,0
2011,7/27/2011,Forage,BM,E 322,1,0.5
2011,7/27/2011,Forage,IM,E 353,1,0.4
2011,7/27/2011,Forage,IM,E 354,1,0.4
2011,7/27/2011,Grain,RH,E 541,1,0.4
2011,7/27/2011,Grain,RH,E 542,1,0.1
2011,7/27/2011,Grain,SH,E 543,1,0.3
2011,7/27/2011,Grain,SH,E 544,1,0.3
2011,7/27/2011,Grain,RH,E 561,1,2.4
2011,7/27/2011,Grain,RH,E 562,1,1.8
2011,7/27/2011,Grain,SH,E 563,1,1.3
2011,7/27/2011,Grain,SH,E 564,1,2.3
2011,8/2/2011,Forage,IM,W 113,1,0
2011,8/2/2011,Forage,IM,W 114,1,0
2011,8/2/2011,Grain,SH,W 161,1,0.5
2011,8/2/2011,Grain,SH,W 162,1,0.3
2011,8/2/2011,Grain,RH,W 163,1,0
2011,8/2/2011,Grain,RH,W 164,1,0
2011,8/2/2011,Forage,BM,W 211,1,0
2011,8/2/2011,Forage,BM,W 212,1,0
2011,8/2/2011,Grain,SH,W 261,1,0
2011,8/2/2011,Grain,SH,W 262,1,0
2011,8/2/2011,Grain,RH,W 263,1,0
2011,8/2/2011,Grain,RH,W 264,1,0
2011,8/2/2011,Forage,BM,W 323,1,0
2011,8/2/2011,Forage,BM,W 324,1,0
2011,8/2/2011,Forage,IM,W 511,1,0
2011,8/2/2011,Forage,IM,W 512,1,0
2011,8/2/2011,Grain,SH,W 541,1,0.4
2011,8/2/2011,Grain,SH,W 542,1,0.4
2011,8/2/2011,Grain,RH,W 543,1,0.3
2011,8/2/2011,Grain,RH,W 544,1,0.4
2011,8/2/2011,Grain,SH,W 631,1,0
2011,8/2/2011,Grain,SH,W 632,1,0
2011,8/2/2011,Grain,RH,W 633,1,0
2011,8/2/2011,Grain,RH,W 634,1,0
2011,8/2/2011,Grain,RH,E 141,1,0.5
2011,8/2/2011,Grain,RH,E 142,1,0.2
2011,8/2/2011,Grain,SH,E 143,1,0.4
2011,8/2/2011,Grain,SH,E 144,1,0.4
2011,8/2/2011,Grain,SH,E 161,1,0
2011,8/2/2011,Grain,SH,E 162,1,0
2011,8/2/2011,Grain,RH,E 163,1,0
2011,8/2/2011,Grain,RH,E 164,1,0
2011,8/2/2011,Forage,BM,W 551,1,0
2011,8/2/2011,Forage,BM,W 552,1,0
2011,8/2/2011,Forage,IM,W 563,1,0
2011,8/2/2011,Forage,IM,W 564,1,0
2011,8/2/2011,Forage,BM,E 321,1,0
2011,8/2/2011,Forage,BM,E 322,1,0
2011,8/2/2011,Forage,IM,E 353,1,0
2011,8/2/2011,Forage,IM,E 354,1,0
2011,8/2/2011,Grain,RH,E 541,1,0.2
2011,8/2/2011,Grain,RH,E 542,1,0
2011,8/2/2011,Grain,SH,E 543,1,0.8
2011,8/2/2011,Grain,SH,E 544,1,0.3
2011,8/2/2011,Grain,RH,E 561,1,0
2011,8/2/2011,Grain,RH,E 562,1,0
2011,8/2/2011,Grain,SH,E 563,1,0
2011,8/2/2011,Grain,SH,E 564,1,0
2011,8/9/2011,Forage,IM,W 113,1,0.3
2011,8/9/2011,Forage,IM,W 114,1,0
2011,8/9/2011,Grain,SH,W 161,1,0
2011,8/9/2011,Grain,SH,W 162,1,0
2011,8/9/2011,Grain,RH,W 163,1,0
2011,8/9/2011,Grain,RH,W 164,1,0
2011,8/9/2011,Forage,BM,W 211,1,0.1
2011,8/9/2011,Forage,BM,W 212,1,0.1
2011,8/9/2011,Grain,SH,W 261,1,0
2011,8/9/2011,Grain,SH,W 262,1,0.2
2011,8/9/2011,Grain,RH,W 263,1,0
2011,8/9/2011,Grain,RH,W 264,1,0.1
2011,8/9/2011,Forage,BM,W 323,1,0
2011,8/9/2011,Forage,BM,W 324,1,0
2011,8/9/2011,Forage,IM,W 511,1,0.1
2011,8/9/2011,Forage,IM,W 512,1,0.2
2011,8/9/2011,Grain,SH,W 541,1,0
2011,8/9/2011,Grain,SH,W 542,1,0
2011,8/9/2011,Grain,RH,W 543,1,0
2011,8/9/2011,Grain,RH,W 544,1,0
2011,8/9/2011,Grain,SH,W 631,1,0.6
2011,8/9/2011,Grain,SH,W 632,1,0.4
2011,8/9/2011,Grain,RH,W 633,1,0
2011,8/9/2011,Grain,RH,W 634,1,0
2011,8/9/2011,Grain,RH,E 141,1,0
2011,8/9/2011,Grain,RH,E 142,1,0
2011,8/9/2011,Grain,SH,E 143,1,0
2011,8/9/2011,Grain,SH,E 144,1,0
2011,8/9/2011,Grain,SH,E 161,1,0.1
2011,8/9/2011,Grain,SH,E 162,1,0
2011,8/9/2011,Grain,RH,E 163,1,0.1
2011,8/9/2011,Grain,RH,E 164,1,0
2011,8/9/2011,Forage,BM,W 551,1,0.2
2011,8/9/2011,Forage,BM,W 552,1,0.1
2011,8/9/2011,Forage,IM,W 563,1,0.3
2011,8/9/2011,Forage,IM,W 564,1,0
2011,8/9/2011,Forage,BM,E 321,1,0.2
2011,8/9/2011,Forage,BM,E 322,1,0.2
2011,8/9/2011,Forage,IM,E 353,1,0.1
2011,8/9/2011,Forage,IM,E 354,1,0.3
2011,8/9/2011,Grain,RH,E 541,1,0
2011,8/9/2011,Grain,RH,E 542,1,0
2011,8/9/2011,Grain,SH,E 543,1,0
2011,8/9/2011,Grain,SH,E 544,1,0
2011,8/9/2011,Grain,RH,E 561,1,0.2
2011,8/9/2011,Grain,RH,E 562,1,0
2011,8/9/2011,Grain,SH,E 563,1,0.5
2011,8/9/2011,Grain,SH,E 564,1,0.4
2011,8/16/2011,Forage,IM,W 113,1,0.3
2011,8/16/2011,Forage,IM,W 114,1,0
2011,8/16/2011,Grain,SH,W 161,1,0.3
2011,8/16/2011,Grain,SH,W 162,1,0
2011,8/16/2011,Grain,RH,W 163,1,0
2011,8/16/2011,Grain,RH,W 164,1,0
2011,8/16/2011,Forage,BM,W 211,1,0.2
2011,8/16/2011,Forage,BM,W 212,1,0.3
2011,8/16/2011,Grain,SH,W 261,1,0.4
2011,8/16/2011,Grain,SH,W 262,1,0
2011,8/16/2011,Grain,RH,W 263,1,0.3
2011,8/16/2011,Grain,RH,W 264,1,0.1
2011,8/16/2011,Forage,BM,W 323,1,0.2
2011,8/16/2011,Forage,BM,W 324,1,0
2011,8/16/2011,Forage,IM,W 511,1,0.3
2011,8/16/2011,Forage,IM,W 512,1,0.1
2011,8/16/2011,Grain,SH,W 541,1,0
2011,8/16/2011,Grain,SH,W 542,1,0
2011,8/16/2011,Grain,RH,W 543,1,0.1
2011,8/16/2011,Grain,RH,W 544,1,0.1
2011,8/16/2011,Grain,SH,W 631,1,0.3
2011,8/16/2011,Grain,SH,W 632,1,0.2
2011,8/16/2011,Grain,RH,W 633,1,0.1
2011,8/16/2011,Grain,RH,W 634,1,0.1
2011,8/16/2011,Grain,RH,E 141,1,0.1
2011,8/16/2011,Grain,RH,E 142,1,0
2011,8/16/2011,Grain,SH,E 143,1,0.1
2011,8/16/2011,Grain,SH,E 144,1,0.1
2011,8/16/2011,Grain,SH,E 161,1,0
2011,8/16/2011,Grain,SH,E 162,1,0
2011,8/16/2011,Grain,RH,E 163,1,0.1
2011,8/16/2011,Grain,RH,E 164,1,0.2
2011,8/16/2011,Forage,BM,W 551,1,0
2011,8/16/2011,Forage,BM,W 552,1,0.2
2011,8/16/2011,Forage,IM,W 563,1,0.3
2011,8/16/2011,Forage,IM,W 564,1,0
2011,8/16/2011,Forage,BM,E 321,1,0.2
2011,8/16/2011,Forage,BM,E 322,1,0.4
2011,8/16/2011,Forage,IM,E 353,1,0.3
2011,8/16/2011,Forage,IM,E 354,1,0.3
2011,8/16/2011,Grain,RH,E 541,1,0
2011,8/16/2011,Grain,RH,E 542,1,0.2
2011,8/16/2011,Grain,SH,E 543,1,0.3
2011,8/16/2011,Grain,SH,E 544,1,0.1
2011,8/16/2011,Grain,RH,E 561,1,0.5
2011,8/16/2011,Grain,RH,E 562,1,0.1
2011,8/16/2011,Grain,SH,E 563,1,0.4
2011,8/16/2011,Grain,SH,E 564,1,0.5
2011,8/24/2011,Forage,IM,W 113,1,0.1
2011,8/24/2011,Forage,IM,W 114,1,0
2011,8/24/2011,Grain,SH,W 161,1,0
2011,8/24/2011,Grain,SH,W 162,1,0
2011,8/24/2011,Grain,RH,W 163,1,0.2
2011,8/24/2011,Grain,RH,W 164,1,0.2
2011,8/24/2011,Forage,BM,W 211,1,0
2011,8/24/2011,Forage,BM,W 212,1,0
2011,8/24/2011,Grain,SH,W 261,1,0.1
2011,8/24/2011,Grain,SH,W 262,1,0
2011,8/24/2011,Grain,RH,W 263,1,0
2011,8/24/2011,Grain,RH,W 264,1,0
2011,8/24/2011,Forage,BM,W 323,1,0
2011,8/24/2011,Forage,BM,W 324,1,0.1
2011,8/24/2011,Forage,IM,W 511,1,0.2
2011,8/24/2011,Forage,IM,W 512,1,0
2011,8/24/2011,Grain,SH,W 541,1,0
2011,8/24/2011,Grain,SH,W 542,1,0.2
2011,8/24/2011,Grain,RH,W 543,1,0.1
2011,8/24/2011,Grain,RH,W 544,1,0
2011,8/24/2011,Grain,SH,W 631,1,0
2011,8/24/2011,Grain,SH,W 632,1,0.2
2011,8/24/2011,Grain,RH,W 633,1,0.1
2011,8/24/2011,Grain,RH,W 634,1,0.2
2011,8/24/2011,Grain,RH,E 141,1,0.1
2011,8/24/2011,Grain,RH,E 142,1,0
2011,8/24/2011,Grain,SH,E 143,1,0.2
2011,8/24/2011,Grain,SH,E 144,1,0
2011,8/24/2011,Grain,SH,E 161,1,0.2
2011,8/24/2011,Grain,SH,E 162,1,0.2
2011,8/24/2011,Grain,RH,E 163,1,0.2
2011,8/24/2011,Grain,RH,E 164,1,0
2011,8/24/2011,Forage,BM,W 551,1,0.1
2011,8/24/2011,Forage,BM,W 552,1,0
2011,8/24/2011,Forage,IM,W 563,1,0.1
2011,8/24/2011,Forage,IM,W 564,1,0.1
2011,8/24/2011,Forage,BM,E 321,1,0.1
2011,8/24/2011,Forage,BM,E 322,1,0.3
2011,8/24/2011,Forage,IM,E 353,1,0
2011,8/24/2011,Forage,IM,E 354,1,0.1
2011,8/24/2011,Grain,RH,E 541,1,0
2011,8/24/2011,Grain,RH,E 542,1,0
2011,8/24/2011,Grain,SH,E 543,1,0
2011,8/24/2011,Grain,SH,E 544,1,0.2
2011,8/24/2011,Grain,RH,E 561,1,0.1
2011,8/24/2011,Grain,RH,E 562,1,0
2011,8/24/2011,Grain,SH,E 563,1,0
2011,8/24/2011,Grain,SH,E 564,1,0.2
2012,6/6/2012,Forage,BM,W 211,1,1.95
2012,6/6/2012,Forage,BM,W 212,1,2.45
2012,6/6/2012,Forage,BM,W 513,1,1.25
2012,6/6/2012,Forage,BM,W 514,1,2.65
2012,6/6/2012,Forage,IM,W 563,1,0.9
2012,6/6/2012,Forage,IM,W 564,1,1.35
2012,6/6/2012,Forage,BM,E 321,1,1.05
2012,6/6/2012,Forage,BM,E 322,1,0.55
2012,6/6/2012,Grain,SH,W 161,1,0.1
2012,6/6/2012,Grain,SH,W 162,1,0.15
2012,6/6/2012,Grain,RH,W 163,1,1.1
2012,6/6/2012,Grain,RH,W 164,1,0.8
2012,6/6/2012,Grain,SH,W 541,1,0.45
2012,6/6/2012,Grain,SH,W 542,1,0.45
2012,6/6/2012,Grain,RH,W 543,1,1.9
2012,6/6/2012,Grain,RH,W 544,1,1.65
2012,6/6/2012,Grain,RH,E 141,1,1.1
2012,6/6/2012,Grain,RH,E 142,1,1.25
2012,6/6/2012,Grain,SH,E 143,1,0.35
2012,6/6/2012,Grain,SH,E 144,1,0.3
2012,6/6/2012,Grain,RH,E 541,1,0.65
2012,6/6/2012,Grain,RH,E 542,1,1.05
2012,6/6/2012,Grain,SH,E 543,1,0.25
2012,6/6/2012,Grain,SH,E 544,1,0.45
2012,6/6/2012,Forage,IM,W 133,1,0
2012,6/6/2012,Forage,IM,W 134,1,0
2012,6/6/2012,Forage,BM,W 423,1,0.25
2012,6/6/2012,Forage,BM,W 424,1,0.4
2012,6/6/2012,Forage,BM,W 653,1,0
2012,6/6/2012,Forage,BM,W 653,1,0
2012,6/6/2012,Forage,BM,W 654,1,0
2012,6/6/2012,Forage,BM,E 221,1,0
2012,6/6/2012,Forage,BM,E 222,1,0
2012,6/6/2012,Grain,RH,W 171,1,0.25
2012,6/6/2012,Grain,RH,W 172,1,0.45
2012,6/6/2012,Grain,SH,W 173,1,0.65
2012,6/6/2012,Grain,SH,W 174,1,0.75
2012,6/6/2012,Grain,RH,W 641,1,0.45
2012,6/6/2012,Grain,RH,W 642,1,0.55
2012,6/6/2012,Grain,SH,W 643,1,1.1
2012,6/6/2012,Grain,SH,W 644,1,1.35
2012,6/6/2012,Grain,RH,E 261,1,1.2
2012,6/6/2012,Grain,RH,E 262,1,0.35
2012,6/6/2012,Grain,SH,E 263,1,1.25
2012,6/6/2012,Grain,SH,E 264,1,2.45
2012,6/6/2012,Grain,RH,E 551,1,0.5
2012,6/6/2012,Grain,RH,E 552,1,0.75
2012,6/6/2012,Grain,SH,E 553,1,2
2012,6/6/2012,Grain,SH,E 554,1,2.95
2012,6/13/2012,Forage,BM,W 211,1,0
2012,6/13/2012,Forage,BM,W 212,1,0
2012,6/13/2012,Forage,BM,W 513,1,0
2012,6/13/2012,Forage,BM,W 514,1,0
2012,6/13/2012,Forage,IM,W 563,1,0
2012,6/13/2012,Forage,IM,W 564,1,0
2012,6/13/2012,Forage,BM,E 321,1,0
2012,6/13/2012,Forage,BM,E 322,1,0
2012,6/13/2012,Grain,SH,W 161,1,0
2012,6/13/2012,Grain,SH,W 162,1,0
2012,6/13/2012,Grain,RH,W 163,1,0
2012,6/13/2012,Grain,RH,W 164,1,0
2012,6/13/2012,Grain,SH,W 541,1,0
2012,6/13/2012,Grain,SH,W 542,1,0
2012,6/13/2012,Grain,RH,W 543,1,0
2012,6/13/2012,Grain,RH,W 544,1,0
2012,6/13/2012,Grain,RH,E 141,1,0
2012,6/13/2012,Grain,RH,E 142,1,0
2012,6/13/2012,Grain,SH,E 143,1,0
2012,6/13/2012,Grain,SH,E 144,1,0
2012,6/13/2012,Grain,RH,E 541,1,0
2012,6/13/2012,Grain,RH,E 542,1,0
2012,6/13/2012,Grain,SH,E 543,1,0
2012,6/13/2012,Grain,SH,E 544,1,0
2012,6/13/2012,Forage,IM,W 133,1,0
2012,6/13/2012,Forage,IM,W 134,1,0
2012,6/13/2012,Forage,BM,W 423,1,0
2012,6/13/2012,Forage,BM,W 424,1,0
2012,6/13/2012,Forage,BM,W 653,1,0
2012,6/13/2012,Forage,BM,W 653,1,0
2012,6/13/2012,Forage,BM,W 654,1,0
2012,6/13/2012,Forage,BM,E 221,1,0
2012,6/13/2012,Forage,BM,E 222,1,0
2012,6/13/2012,Grain,RH,W 171,1,0
2012,6/13/2012,Grain,RH,W 172,1,0
2012,6/13/2012,Grain,SH,W 173,1,0.1
2012,6/13/2012,Grain,SH,W 174,1,0
2012,6/13/2012,Grain,RH,W 641,1,0
2012,6/13/2012,Grain,RH,W 642,1,0
2012,6/13/2012,Grain,SH,W 643,1,0
2012,6/13/2012,Grain,SH,W 644,1,0
2012,6/13/2012,Grain,RH,E 261,1,0
2012,6/13/2012,Grain,RH,E 262,1,0
2012,6/13/2012,Grain,SH,E 263,1,0
2012,6/13/2012,Grain,SH,E 264,1,0.2
2012,6/13/2012,Grain,RH,E 551,1,0
2012,6/13/2012,Grain,RH,E 552,1,0.2
2012,6/13/2012,Grain,SH,E 553,1,0
2012,6/13/2012,Grain,SH,E 554,1,0
2012,6/20/2012,Forage,BM,W 211,1,0.2
2012,6/20/2012,Forage,BM,W 212,1,0.3
2012,6/20/2012,Forage,BM,W 513,1,0.3
2012,6/20/2012,Forage,BM,W 514,1,0.4
2012,6/20/2012,Forage,IM,W 563,1,0.2
2012,6/20/2012,Forage,IM,W 564,1,0.1
2012,6/20/2012,Forage,BM,E 321,1,0.4
2012,6/20/2012,Forage,BM,E 322,1,0.5
2012,6/20/2012,Grain,SH,W 161,1,0.4
2012,6/20/2012,Grain,SH,W 162,1,0.6
2012,6/20/2012,Grain,RH,W 163,1,0.2
2012,6/20/2012,Grain,RH,W 164,1,0.3
2012,6/20/2012,Grain,SH,W 541,1,0.3
2012,6/20/2012,Grain,SH,W 542,1,0.2
2012,6/20/2012,Grain,RH,W 543,1,0.2
2012,6/20/2012,Grain,RH,W 544,1,0.1
2012,6/20/2012,Grain,RH,E 141,1,0.1
2012,6/20/2012,Grain,RH,E 142,1,0
2012,6/20/2012,Grain,SH,E 143,1,0.7
2012,6/20/2012,Grain,SH,E 144,1,0.3
2012,6/20/2012,Grain,RH,E 541,1,0.2
2012,6/20/2012,Grain,RH,E 542,1,0.1
2012,6/20/2012,Grain,SH,E 543,1,0.7
2012,6/20/2012,Grain,SH,E 544,1,0.6
2012,6/20/2012,Forage,IM,W 133,1,0
2012,6/20/2012,Forage,IM,W 134,1,0
2012,6/20/2012,Forage,BM,W 423,1,0
2012,6/20/2012,Forage,BM,W 424,1,0
2012,6/20/2012,Forage,BM,W 653,1,0
2012,6/20/2012,Forage,BM,W 653,1,0
2012,6/20/2012,Forage,BM,W 654,1,0
2012,6/20/2012,Forage,BM,E 221,1,0
2012,6/20/2012,Forage,BM,E 222,1,0
2012,6/20/2012,Grain,RH,W 171,1,0
2012,6/20/2012,Grain,RH,W 172,1,0
2012,6/20/2012,Grain,SH,W 173,1,0.4
2012,6/20/2012,Grain,SH,W 174,1,0.4
2012,6/20/2012,Grain,RH,W 641,1,0.1
2012,6/20/2012,Grain,RH,W 642,1,0.1
2012,6/20/2012,Grain,SH,W 643,1,0.6
2012,6/20/2012,Grain,SH,W 644,1,0.5
2012,6/20/2012,Grain,RH,E 261,1,0
2012,6/20/2012,Grain,RH,E 262,1,0
2012,6/20/2012,Grain,SH,E 263,1,0.3
2012,6/20/2012,Grain,SH,E 264,1,0.3
2012,6/20/2012,Grain,RH,E 551,1,0
2012,6/20/2012,Grain,RH,E 552,1,0
2012,6/20/2012,Grain,SH,E 553,1,0.2
2012,6/20/2012,Grain,SH,E 554,1,0.4
2012,6/28/2012,Forage,BM,W 211,1,0.2
2012,6/28/2012,Forage,BM,W 212,1,0.3
2012,6/28/2012,Forage,BM,W 513,1,0.3
2012,6/28/2012,Forage,BM,W 514,1,0.45
2012,6/28/2012,Forage,IM,W 563,1,0.3
2012,6/28/2012,Forage,IM,W 564,1,0.4
2012,6/28/2012,Forage,BM,E 321,1,0.4
2012,6/28/2012,Forage,BM,E 322,1,0.3
2012,6/28/2012,Grain,SH,W 161,1,0.55
2012,6/28/2012,Grain,SH,W 162,1,0.5
2012,6/28/2012,Grain,RH,W 163,1,0.2
2012,6/28/2012,Grain,RH,W 164,1,0.15
2012,6/28/2012,Grain,SH,W 541,1,1.15
2012,6/28/2012,Grain,SH,W 542,1,0.25
2012,6/28/2012,Grain,RH,W 543,1,0.55
2012,6/28/2012,Grain,RH,W 544,1,0.55
2012,6/28/2012,Grain,RH,E 141,1,0.35
2012,6/28/2012,Grain,RH,E 142,1,0.25
2012,6/28/2012,Grain,SH,E 143,1,0.55
2012,6/28/2012,Grain,SH,E 144,1,0.11
2012,6/28/2012,Grain,RH,E 541,1,0.35
2012,6/28/2012,Grain,RH,E 542,1,0.15
2012,6/28/2012,Grain,SH,E 543,1,0.6
2012,6/28/2012,Grain,SH,E 544,1,0.7
2012,6/28/2012,Forage,IM,W 133,1,0
2012,6/28/2012,Forage,IM,W 134,1,0
2012,6/28/2012,Forage,BM,W 423,1,0
2012,6/28/2012,Forage,BM,W 424,1,0
2012,6/28/2012,Forage,BM,W 653,1,0
2012,6/28/2012,Forage,BM,W 653,1,0
2012,6/28/2012,Forage,BM,W 654,1,0
2012,6/28/2012,Forage,BM,E 221,1,0
2012,6/28/2012,Forage,BM,E 222,1,0
2012,6/28/2012,Grain,RH,W 171,1,0
2012,6/28/2012,Grain,RH,W 172,1,0
2012,6/28/2012,Grain,SH,W 173,1,0.2
2012,6/28/2012,Grain,SH,W 174,1,0.3
2012,6/28/2012,Grain,RH,W 641,1,0
2012,6/28/2012,Grain,RH,W 642,1,0
2012,6/28/2012,Grain,SH,W 643,1,0.5
2012,6/28/2012,Grain,SH,W 644,1,0.15
2012,6/28/2012,Grain,RH,E 261,1,0
2012,6/28/2012,Grain,RH,E 262,1,0
2012,6/28/2012,Grain,SH,E 263,1,0.45
2012,6/28/2012,Grain,SH,E 264,1,0.1
2012,6/28/2012,Grain,RH,E 551,1,0
2012,6/28/2012,Grain,RH,E 552,1,0
2012,6/28/2012,Grain,SH,E 553,1,0.45
2012,6/28/2012,Grain,SH,E 554,1,0.05
2012,7/3/2012,Forage,BM,W 211,1,1.25
2012,7/3/2012,Forage,BM,W 212,1,1
2012,7/3/2012,Forage,BM,W 513,1,1.2
2012,7/3/2012,Forage,BM,W 514,1,1.35
2012,7/3/2012,Forage,IM,W 563,1,1.5
2012,7/3/2012,Forage,IM,W 564,1,1.35
2012,7/3/2012,Forage,BM,E 321,1,0.85
2012,7/3/2012,Forage,BM,E 322,1,0.85
2012,7/3/2012,Grain,SH,W 161,1,0
2012,7/3/2012,Grain,SH,W 162,1,0
2012,7/3/2012,Grain,RH,W 163,1,1.35
2012,7/3/2012,Grain,RH,W 164,1,0.85
2012,7/3/2012,Grain,SH,W 541,1,0
2012,7/3/2012,Grain,SH,W 542,1,0
2012,7/3/2012,Grain,RH,W 543,1,1.2
2012,7/3/2012,Grain,RH,W 544,1,0.95
2012,7/3/2012,Grain,RH,E 141,1,0.95
2012,7/3/2012,Grain,RH,E 142,1,1.15
2012,7/3/2012,Grain,SH,E 143,1,0
2012,7/3/2012,Grain,SH,E 144,1,0
2012,7/3/2012,Grain,RH,E 541,1,0.65
2012,7/3/2012,Grain,RH,E 542,1,1
2012,7/3/2012,Grain,SH,E 543,1,0
2012,7/3/2012,Grain,SH,E 544,1,0
2012,7/3/2012,Forage,IM,W 133,1,0
2012,7/3/2012,Forage,IM,W 134,1,0
2012,7/3/2012,Forage,BM,W 423,1,0
2012,7/3/2012,Forage,BM,W 424,1,0
2012,7/3/2012,Forage,BM,W 653,1,0
2012,7/3/2012,Forage,BM,W 653,1,0
2012,7/3/2012,Forage,BM,W 654,1,0
2012,7/3/2012,Forage,BM,E 221,1,0
2012,7/3/2012,Forage,BM,E 222,1,0
2012,7/3/2012,Grain,RH,W 171,1,0.25
2012,7/3/2012,Grain,RH,W 172,1,0.1
2012,7/3/2012,Grain,SH,W 173,1,1
2012,7/3/2012,Grain,SH,W 174,1,0.55
2012,7/3/2012,Grain,RH,W 641,1,0.05
2012,7/3/2012,Grain,RH,W 642,1,0
